transcript_id	X5A1	X5A2	X5A3	X5W1	X5W2	X5W3	sampleA	sampleB	logFC	logCPM	PValue	FDR
TRINITY_DN129492_c0_g1_i1	2	1	0	1	2	2	6A	6W	-1.29849203052242	0.502449243490809	0.298893207720062	0.451632186328302
TRINITY_DN768_c0_g1_i3	15	57	0	0	12	8	6A	6W	2.82854826888743	3.91498891938616	0.0026114499045814	0.0163895931050634
TRINITY_DN4587_c0_g1_i2	5	0	8	0	2	0	6A	6W	-1.1973889224689	1.19592180743315	0.301200695634344	0.453986431982526
TRINITY_DN2958_c0_g1_i1	0	1	20	0	3	0	6A	6W	-0.338766763113565	3.97564372547378	0.674258680421473	0.801235327237276
TRINITY_DN3888_c0_g1_i6	0	15	0	3	26	26	6A	6W	0.134443126502371	5.00770589037287	0.816014785804421	0.906193961205733
TRINITY_DN7046_c0_g1_i1	42	96	3	20	64	108	6A	6W	-0.0922375181999684	2.3985463495952	0.940370281910302	0.985730688450688
TRINITY_DN18222_c0_g1_i1	0	0	0	0	3	8	6A	6W	1.3733047649859	1.7856254659361	0.147029563267495	0.259885212240855
TRINITY_DN5611_c0_g1_i13	4	0	0	1	1	0	6A	6W	0.316147697422983	2.1912726798312	0.713603458487662	0.831241959174545
TRINITY_DN11830_c0_g1_i1	0	2	8	1	0	0	6A	6W	0.812649275107906	1.2909609748182	0.567216325574794	0.712764976012624
TRINITY_DN10256_c0_g1_i1	0	0	2	0	0	3	6A	6W	2.05360349094411	1.07295315144252	0.162205904335749	0.280725506365152
TRINITY_DN160599_c0_g1_i1	3	4	1	0	2	1	6A	6W	-4.80732594206555	-0.353713689161868	0.132704187199137	0.239288499725011
TRINITY_DN329_c0_g1_i12	0	4	2	0	0	0	6A	6W	-0.272782433951902	3.0516365012031	0.852681479388586	0.930623387149204
TRINITY_DN9528_c0_g2_i3	2	8	0	1	0	5	6A	6W	0.100263976825505	4.06873549654918	0.870626590054456	0.941825450572917
TRINITY_DN9442_c0_g1_i2	2	0	0	40	78	72	6A	6W	1.56004161280821	1.12726871038084	0.301793403067552	0.454541329062089
TRINITY_DN1357_c0_g1_i2	30	17	0	1	12	20	6A	6W	-1.24733394068488	2.99984195402291	0.0995681402750794	0.202575556607318
TRINITY_DN3165_c0_g1_i2	14	41	3	0	0	0	6A	6W	1.19004052707274	3.67496191119088	0.106509253016032	0.21384563728205
TRINITY_DN2723_c0_g1_i3	0	4	0	0	11	6	6A	6W	-1.80027421920329	3.94168353823521	0.322648394095687	0.478076883424011
TRINITY_DN961_c0_g1_i4	0	7	0	4	0	3	6A	6W	2.88380030554767	5.99175767649296	0.0032159604390345	0.0189516276926733
TRINITY_DN4079_c0_g1_i9	30	57	4	0	65	66	6A	6W	-1.42532721385642	0.529155100342336	0.398924592395081	0.557462675705267
TRINITY_DN4918_c0_g1_i2	7	26	4	2	17	27	6A	6W	0.591161339700102	4.14615903554374	0.354470493316909	0.511214887668149
TRINITY_DN141041_c0_g1_i1	3	2	1	1	4	3	6A	6W	-4.80732594206555	-0.353713689161868	0.132704187199137	0.239288499725011
TRINITY_DN3418_c0_g1_i1	0	3	8	0	4	0	6A	6W	2.87255634557084	4.62366118257135	1.48079373986812e-05	0.0002974027760649
TRINITY_DN7120_c0_g1_i3	0	26	1	9	55	71	6A	6W	6.72170044149815	1.3822495566977	0.0017724538959778	0.0125515852614953
TRINITY_DN84609_c0_g1_i1	0	1	1	0	0	12	6A	6W	-5.46449295542711	0.879610006897311	0.000598288348245	0.0055795649296783
TRINITY_DN9668_c0_g1_i2	4	15	0	0	3	3	6A	6W	-0.0491328790742532	5.54799642498466	0.933378884511512	0.981316017440734
TRINITY_DN7283_c0_g1_i1	9	15	0	0	16	13	6A	6W	7.24832554989391	1.78225618861824	0.0006620602316251	0.0060184067064438
TRINITY_DN2064_c0_g2_i1	20	22	2	1	2	6	6A	6W	2.3965053384547	3.0122673853076	0.0147306389440717	0.054237376069541
TRINITY_DN7172_c0_g1_i1	0	2	9	0	3	2	6A	6W	7.54481520548509	2.01718694938826	0.0001497559798601	0.0019079593371628
TRINITY_DN7735_c0_g1_i1	2	11	8	0	0	4	6A	6W	0.028975561992269	2.85878515620465	0.95222045367543	0.994384569606643
TRINITY_DN40074_c0_g1_i1	4	1	0	1	2	2	6A	6W	1.15317939532137	0.599220496338803	0.329416669244962	0.485346875396049
TRINITY_DN281_c1_g1_i1	0	3	8	0	3	1	6A	6W	0.451696259775713	5.23847541473141	0.401192205334259	0.559736102361903
TRINITY_DN2215_c0_g1_i4	14	41	0	21	63	94	6A	6W	1.35969019989041	2.61166229478932	0.133675895789685	0.240711167060445
TRINITY_DN6357_c0_g1_i5	0	10	0	0	17	16	6A	6W	1.585053130008	4.02021643306114	0.0172753497881115	0.0603897382474518
TRINITY_DN91135_c0_g1_i1	3	0	1	0	1	0	6A	6W	-2.15385641855998	-0.235729933873878	0.336210913813891	0.492246135564332
TRINITY_DN2250_c0_g1_i2	7	22	0	6	11	9	6A	6W	-0.922124622639835	6.57398196269669	0.0936093832534217	0.19300150879417
TRINITY_DN29302_c0_g1_i1	3	0	0	2	0	1	6A	6W	1.31212949606467	0.46130651775935	0.66355449422075	0.792766877270404
TRINITY_DN5970_c0_g1_i1	177	206	28	6	125	166	6A	6W	7.44562109838212	1.93782421513263	0.0001777294100756	0.0021824353793204
TRINITY_DN28621_c0_g1_i1	0	9	0	0	0	9	6A	6W	2.94095289085599	1.116133859471	0.0206632919722802	0.0686688529240182
TRINITY_DN6262_c0_g1_i12	22	40	0	1	51	58	6A	6W	7.6917940149541	2.13819862892427	0.00095887043334	0.0079537847209718
TRINITY_DN5105_c0_g1_i2	28	31	0	0	8	15	6A	6W	0.353325614657441	1.27726273108949	0.709254655605643	0.827977565702662
TRINITY_DN922_c0_g2_i1	7	15	0	3	6	14	6A	6W	2.05882365069053	3.333314334551	0.0136156793839104	0.0510494171109152
TRINITY_DN13345_c0_g1_i2	2	0	1	0	3	3	6A	6W	6.83318532788087	1.46478346732728	0.0025023128760127	0.015943911546501
TRINITY_DN6928_c0_g1_i3	11	9	0	0	10	13	6A	6W	2.12653217757525	3.40815591306877	0.0050057815663201	0.0255526398062782
TRINITY_DN6722_c0_g2_i1	17	30	0	3	16	45	6A	6W	0.710401745778994	0.107267535379203	0.86511868860888	0.938634154166367
TRINITY_DN1660_c0_g1_i2	176	187	31	67	98	128	6A	6W	1.20002593895791	7.41637104244408	0.0157744492505184	0.0571595681154014
TRINITY_DN103091_c0_g1_i1	2	1	2	1	1	1	6A	6W	-3.28570213998135	-0.364075434887503	0.132704187199137	0.239288499725011
TRINITY_DN9403_c0_g1_i7	5	0	3	0	5	0	6A	6W	-1.13540593855143	2.67583974501519	0.207111016414589	0.340114180961735
TRINITY_DN83_c0_g1_i1	73	119	4	9	125	185	6A	6W	2.38726630395714	1.76133519859092	0.023558549153488	0.0754533212880684
TRINITY_DN5272_c0_g1_i4	0	8	8	1	5	0	6A	6W	1.04372658113904	3.56660248251806	0.15713809970909	0.273960086403032
TRINITY_DN398_c0_g2_i1	0	8	2	4	19	8	6A	6W	-7.73370331746208	1.82397714350248	0.0006598874308997	0.0060035866890816
TRINITY_DN4341_c0_g1_i2	6	14	8	10	12	25	6A	6W	-0.143763336532225	3.6094175698955	0.884927097085157	0.951228246482046
TRINITY_DN4963_c0_g1_i2	0	10	1	0	0	0	6A	6W	8.52000974342159	2.83283061697382	9.17982558747919e-06	0.0002045215853236
TRINITY_DN5971_c0_g1_i1	1	7	0	1	3	25	6A	6W	-0.455867319794241	5.46565385723233	0.41858785958725	0.576920378691694
TRINITY_DN8055_c0_g1_i1	0	0	4	0	4	5	6A	6W	2.07876795109116	2.51664209698234	0.0496884837760722	0.126253657371257
TRINITY_DN1918_c0_g1_i1	25	55	17	7	23	51	6A	6W	-7.38244770101906	2.75871506617798	2.05145397179531e-07	8.38267929952068e-06
TRINITY_DN2721_c0_g1_i1	17	50	0	0	9	22	6A	6W	1.35277841531686	2.70502313901272	0.193862742801815	0.322811742427651
TRINITY_DN5992_c0_g1_i3	619	1264	74	199	655	930	6A	6W	1.53164640912442	3.39943786635949	0.199095551822805	0.329513779142597
TRINITY_DN18321_c0_g2_i1	1	5	0	0	11	14	6A	6W	0.529166322899087	0.423923216476776	0.854447320629538	0.931603752388802
TRINITY_DN1441_c0_g1_i1	6	22	5	1	23	45	6A	6W	-0.0238424953170776	3.05356339103482	1.0	1.0
TRINITY_DN33416_c0_g1_i1	0	0	0	1	3	7	6A	6W	-5.85465170904612	0.171176240854537	0.0268936386294198	0.0820321215632968
TRINITY_DN85003_c0_g1_i1	1	0	0	0	16	8	6A	6W	-4.80732594206555	-0.353713689161868	0.132704187199137	0.239288499725011
TRINITY_DN10530_c0_g1_i1	8	8	0	2	0	3	6A	6W	3.58315728686621	4.96707797108607	0.0070343536993266	0.0322672653361178
TRINITY_DN1168_c0_g1_i4	4	1	0	0	7	9	6A	6W	7.0578935618101	1.63471641765359	0.0007158291291233	0.006376234330265
TRINITY_DN80332_c0_g1_i1	0	0	0	4	8	21	6A	6W	-3.39131427726867	1.20117770773372	0.0042628979849642	0.0228025888926953
TRINITY_DN8756_c0_g1_i25	0	0	0	0	3	9	6A	6W	0.023056732793776	1.07976729682434	0.90788586078939	0.964865609844696
TRINITY_DN1434_c0_g1_i1	55	129	4	5	93	84	6A	6W	1.25835472190301	4.46096830509369	0.0282713124397867	0.0851082592386223
TRINITY_DN308_c0_g1_i5	0	0	0	0	9	45	6A	6W	-0.0423194709582123	3.14093116752574	1.0	1.0
TRINITY_DN71_c0_g1_i1	19	45	0	8	57	73	6A	6W	4.51570344622416	2.28285783762777	0.0002993819143758	0.0032782694888467
TRINITY_DN4545_c0_g1_i1	0	1	27	0	9	4	6A	6W	-0.303633276692187	1.32218083291157	1.0	1.0
TRINITY_DN14314_c1_g1_i2	6	8	0	1	15	8	6A	6W	-6.75836908250531	0.951973810729239	0.0044105451223335	0.0233396384778155
TRINITY_DN6970_c0_g1_i2	0	2	0	0	3	25	6A	6W	1.2208958992021	3.23268894845615	0.302165813227278	0.454978373379266
TRINITY_DN1745_c0_g1_i7	0	43	4	0	10	17	6A	6W	-5.9171390134826	0.235428383490385	0.0176435377187086	0.0609693997297685
TRINITY_DN1187_c0_g1_i1	3	6	35	1	3	7	6A	6W	4.04804870055769	5.48974415141509	1.03054406820431e-08	6.39656007371279e-07
TRINITY_DN9731_c0_g1_i1	2	1	9	0	0	1	6A	6W	-3.21149782140849	1.11111830617977	0.0119887002622153	0.0469672499745803
TRINITY_DN30838_c0_g1_i1	0	0	2	1	0	0	6A	6W	-3.48305578583756	-0.289958031512953	0.132704187199137	0.239288499725011
TRINITY_DN19211_c0_g1_i1	0	4	0	0	0	12	6A	6W	-2.87987139640459	1.90147904934268	0.0410984222659071	0.110121691869367
TRINITY_DN12298_c0_g1_i2	5	22	0	0	9	2	6A	6W	-1.39377665609609	0.453507188355295	0.512172082622588	0.664660025784291
TRINITY_DN3431_c0_g1_i2	5	1	11	1	1	0	6A	6W	7.20411130878868	1.74782383123291	0.0007887784790232	0.0068567628315299
TRINITY_DN99603_c0_g1_i1	0	0	0	1	3	1	6A	6W	-3.4133775902014	-0.0714234875152842	0.0666369887079384	0.151809556393547
TRINITY_DN2003_c0_g1_i1	0	5	5	1	0	3	6A	6W	6.0093744284439	9.16654452286897	8.900977576048279e-22	1.8017098293020098e-18
TRINITY_DN8477_c0_g1_i1	0	6	1	0	1	0	6A	6W	0.866384463440312	1.52061107041097	0.57746093294923	0.721519704406581
TRINITY_DN2752_c0_g1_i2	0	5	0	1	7	1	6A	6W	-0.619101579441241	3.84223608706813	0.342010328407268	0.498310729719936
TRINITY_DN49691_c0_g1_i1	2	8	0	0	4	1	6A	6W	-6.12042337515134	0.342419052527897	0.0170546952097094	0.0598674481917347
TRINITY_DN1023_c0_g1_i29	0	1	1	0	5	12	6A	6W	1.24339415856447	1.40661152904182	0.417527202408882	0.576009442876399
TRINITY_DN28540_c0_g1_i1	225	366	34	98	464	556	6A	6W	-1.98276362071549	0.43632167681001	0.249949787660087	0.393407351458395
TRINITY_DN2501_c0_g1_i6	1	2	0	1	8	10	6A	6W	6.5972285402147	1.29029856572507	0.0036405809061511	0.0205632239830116
TRINITY_DN3813_c0_g1_i3	28	83	1	4	32	0	6A	6W	3.9133986586114	4.08104391896265	9.32623278959991e-05	0.0013056568580325
TRINITY_DN98381_c0_g1_i1	0	0	0	0	16	6	6A	6W	-5.85618949933637	0.207563198240525	0.0235630818742137	0.0754533212880684
TRINITY_DN4196_c0_g1_i1	2	0	12	0	2	4	6A	6W	0.0105513973455556	4.6256923556967	0.987452947308895	1.0
TRINITY_DN6889_c1_g1_i2	0	0	0	5	4	7	6A	6W	-0.351931302692885	0.766353534427874	1.0	1.0
TRINITY_DN10202_c0_g1_i6	0	0	0	0	5	6	6A	6W	1.09537592813547	0.597856865911894	0.403909226685965	0.562430044159311
TRINITY_DN5429_c0_g1_i1	1	3	5	0	1	3	6A	6W	5.90291403835055	0.809909956104786	0.0068773340428764	0.0317298659969068
TRINITY_DN4366_c0_g1_i4	0	7	0	0	0	7	6A	6W	1.30162100082758	2.56450451175204	0.250419917683018	0.393975458065844
TRINITY_DN2645_c0_g1_i9	8	10	0	0	0	3	6A	6W	0.84951119708351	3.25651019313416	0.244090521144845	0.386324594559689
TRINITY_DN16272_c0_g1_i1	9	2	0	0	0	4	6A	6W	-6.03903305041479	0.286238880635446	0.0163823573104683	0.058196567740479
TRINITY_DN16246_c0_g1_i1	3	13	0	0	0	0	6A	6W	5.50797648093645	0.558896533834799	0.0494206087147572	0.125711571686582
TRINITY_DN2799_c0_g1_i23	0	4	0	0	8	6	6A	6W	1.14809354203658	4.84939539688876	0.238435797933515	0.379480780636693
TRINITY_DN3315_c0_g1_i1	2	4	8	2	4	5	6A	6W	-0.448519448280008	3.47761829269366	0.783524631375285	0.882168098146359
TRINITY_DN8042_c0_g1_i1	8	3	0	0	0	4	6A	6W	2.43550291362034	1.92017527088085	0.0272352531918203	0.082670015641065
TRINITY_DN12719_c0_g1_i4	9	11	0	2	9	15	6A	6W	6.1793912409714	0.993135135750969	0.0172632900630306	0.0603884065218322
TRINITY_DN22327_c0_g1_i1	7	12	0	0	4	6	6A	6W	-4.80732594206555	-0.353713689161868	0.132704187199137	0.239288499725011
TRINITY_DN18624_c0_g1_i1	44	63	4	7	70	64	6A	6W	-7.50052766568774	1.56030823548789	0.0001004283449389	0.0013842029386212
TRINITY_DN120223_c0_g1_i1	1	0	5	1	5	1	6A	6W	-4.62356050203348	-0.437699512629473	0.132704187199137	0.239288499725011
TRINITY_DN25809_c0_g1_i1	0	0	0	2	4	5	6A	6W	-4.23152354994332	0.125015400226771	0.0296959940940956	0.0881910984384716
TRINITY_DN795_c0_g1_i1	6	7	1	54	102	150	6A	6W	0.732685147448711	2.64498855262159	0.513559842861919	0.666033956103162
TRINITY_DN28510_c0_g1_i1	3	20	2	2	11	13	6A	6W	-3.61004828949346	0.680922450694467	0.0069561772021947	0.0319887018444807
TRINITY_DN5744_c0_g1_i4	14	11	0	0	13	14	6A	6W	-0.330145863771033	1.67820306411283	0.886137049923112	0.952001955007938
TRINITY_DN493_c0_g1_i2	16	13	1	1	51	30	6A	6W	4.93914864985595	2.63378808521728	4.51300794757556e-05	0.0007269779553129
TRINITY_DN10667_c0_g1_i1	68	172	0	22	95	98	6A	6W	-0.198504710436244	1.33752342668622	1.0	1.0
TRINITY_DN53_c0_g1_i1	228	503	14	4	92	144	6A	6W	-0.825325654430813	5.10215915718972	0.159425542301882	0.276964794146563
TRINITY_DN188_c0_g1_i3	30	93	9	3	1	40	6A	6W	1.8702523384529	4.69437567409849	0.155333551023177	0.271424081123581
TRINITY_DN24221_c0_g1_i1	1	0	5	0	3	0	6A	6W	-5.153321952365	1.61813764243005	0.0001104619895578	0.0014968690891219
TRINITY_DN5476_c0_g1_i1	2	0	2	0	1	0	6A	6W	1.97551431298901	6.93957072010918	0.0003756403148117	0.0039149523253222
TRINITY_DN8510_c0_g1_i1	0	10	0	0	15	18	6A	6W	0.835809440520969	3.5971602304944	0.363718932306202	0.521066768704022
TRINITY_DN4273_c0_g1_i1	2	1	16	0	0	3	6A	6W	1.22769943767813	6.89841111203558	0.281310572648327	0.431196013051684
TRINITY_DN1086_c0_g1_i1	2	4	29	1	3	3	6A	6W	0.309016782788479	4.31113401191911	0.705010591661038	0.824647066461942
TRINITY_DN15953_c0_g1_i1	51	123	7	9	75	103	6A	6W	2.61494809021241	1.11282180126644	0.129805657011927	0.239288499725011
TRINITY_DN717_c0_g1_i1	18	15	0	20	29	72	6A	6W	2.33113618260844	3.42601595566012	0.0030728570759615	0.0183747765461603
TRINITY_DN6901_c0_g1_i5	78	58	4	0	21	0	6A	6W	1.65610972148986	1.17915137317164	0.321125966622477	0.476353782972562
TRINITY_DN4101_c0_g1_i6	286	474	8	61	504	714	6A	6W	7.15948264160657	1.71306200699395	0.0007730592861573	0.0067611932993446
TRINITY_DN4614_c0_g1_i1	0	0	0	0	4	4	6A	6W	0.390474457622045	4.8487735189397	0.557532540148277	0.704601389668794
TRINITY_DN1428_c0_g1_i1	0	3	0	0	13	4	6A	6W	2.43146630415033	6.87681431860687	3.95056808726036e-05	0.0006546268635828
TRINITY_DN1245_c0_g1_i2	37	21	0	0	79	50	6A	6W	-1.36264079571799	4.2645276975758	0.300673327101998	0.453452130293495
TRINITY_DN913_c0_g1_i4	0	34	0	7	6	37	6A	6W	1.60852246446576	3.54812160653536	0.184420037291985	0.310400002330233
TRINITY_DN2373_c0_g1_i3	17	127	3	0	0	5	6A	6W	1.42993261575414	4.67805979434338	0.0172217372867655	0.0602728123462219
TRINITY_DN117656_c0_g1_i1	15	7	0	40	88	117	6A	6W	-5.85465170904612	0.171176240854537	0.0268936386294198	0.0820321215632968
TRINITY_DN26659_c0_g1_i1	3	15	17	0	15	11	6A	6W	0.816740275319293	0.781422811197079	0.399704406717732	0.558195238156247
TRINITY_DN3460_c0_g1_i2	2	10	1	0	1	3	6A	6W	1.70412198152761	0.890123907897366	0.23167128769541	0.371034405085583
TRINITY_DN1760_c0_g1_i1	2	8	43	1	15	4	6A	6W	4.34502244346243	2.14741332722429	0.0004780144407502	0.0046936697174994
TRINITY_DN23542_c0_g1_i1	2	1	0	1	0	1	6A	6W	-0.0507964486747839	0.990331434293962	1.0	1.0
TRINITY_DN6479_c0_g1_i1	8	7	3	2	0	17	6A	6W	-1.89568331761165	0.970347203154117	0.371792966004235	0.529616718875
TRINITY_DN1728_c0_g1_i1	0	7	0	0	10	11	6A	6W	-0.351117451423411	2.46448200259736	0.859679907810523	0.934994564373746
TRINITY_DN13494_c0_g1_i1	8	11	6	3	6	21	6A	6W	1.09417050973103	3.31539041632625	0.167485981621708	0.287924208732438
TRINITY_DN11822_c0_g1_i1	0	0	0	0	4	6	6A	6W	-0.461232307957071	1.0946187903532	0.809077247661855	0.901266138636614
TRINITY_DN2352_c0_g1_i1	3	1	16	0	1	3	6A	6W	1.54036592035138	3.4396293344619	0.0948771703544879	0.194928733101186
TRINITY_DN81470_c0_g1_i1	0	0	1	1	0	0	6A	6W	-5.42482135608494	-0.0650464466519065	0.0545100931121813	0.134558213488193
TRINITY_DN8469_c0_g1_i1	24	41	4	13	36	55	6A	6W	1.26977181925031	3.85998379706352	0.169677938379677	0.290878969326553
TRINITY_DN10970_c0_g1_i1	0	1	6	0	4	2	6A	6W	-0.195336769510791	0.516937695687804	1.0	1.0
TRINITY_DN31254_c0_g1_i1	15	11	0	0	9	3	6A	6W	-5.89693442753733	0.154002953046249	0.0131196245146919	0.0496041347653211
TRINITY_DN3594_c0_g1_i1	0	0	9	0	1	4	6A	6W	0.345650636046826	0.658891624676437	0.695345291384532	0.817466336283961
TRINITY_DN4977_c0_g1_i1	0	2	9	1	0	3	6A	6W	1.39880246289802	4.46393280148112	0.138204686512105	0.2473953914483
TRINITY_DN19541_c0_g1_i1	3	0	7	0	0	0	6A	6W	3.26632446597746	3.65183665857456	0.0006442153941705	0.0058939565403601
TRINITY_DN35404_c0_g1_i1	15	16	1	2	2	1	6A	6W	6.29633303623265	1.07583686441519	0.0035803144369167	0.0203279657545432
TRINITY_DN2264_c0_g1_i2	2	3	1	0	4	8	6A	6W	1.07647036052654	2.91402056537497	0.248841546690665	0.392116672705964
TRINITY_DN20438_c0_g1_i1	2	12	0	7	6	14	6A	6W	-3.36978993734797	0.542997851544946	0.031535293205946	0.0915403421930693
TRINITY_DN10688_c0_g1_i1	2	1	7	0	1	0	6A	6W	6.04767303243764	0.901064013531844	0.0613732339607253	0.14531288380857
TRINITY_DN6121_c0_g1_i1	1	7	0	0	0	4	6A	6W	0.0365781489135772	3.95671707259773	0.96281682228257	1.0
TRINITY_DN3988_c0_g1_i1	7	2	17	0	4	8	6A	6W	3.73194734506056	5.5424307711121	1.6259589809144102e-09	1.2575951704107e-07
TRINITY_DN2781_c0_g1_i1	2	4	27	0	6	2	6A	6W	1.61458660717872	1.89354616363192	0.104355088401129	0.21048299084961
TRINITY_DN3985_c0_g1_i4	67	63	13	7	14	43	6A	6W	0.825848287238	2.27603132147446	0.374739153068035	0.532588571638683
TRINITY_DN5181_c0_g1_i2	9	9	3	4	5	12	6A	6W	9.3537618482335	3.57373608781115	3.73001469499045e-08	1.91321167831862e-06
TRINITY_DN15481_c0_g1_i1	0	1	3	0	3	0	6A	6W	0.676738309243052	7.17961158135863	0.225147647085864	0.363144330456387
TRINITY_DN7545_c0_g1_i4	0	0	0	1	3	43	6A	6W	7.37083074181855	1.88362441327942	0.0057025496770996	0.0279588999971748
TRINITY_DN116391_c0_g1_i1	0	4	1	3	4	4	6A	6W	-4.80732594206555	-0.353713689161868	0.132704187199137	0.239288499725011
TRINITY_DN14880_c0_g1_i1	7	19	0	0	15	16	6A	6W	3.23770496731627	1.53137582610098	0.0501315578619697	0.127196432740919
TRINITY_DN4489_c0_g1_i3	5	41	2	0	17	4	6A	6W	-2.82809934423764	5.18484431576204	1.26316373133388e-05	0.000261947079528
TRINITY_DN281_c0_g1_i5	1	3	10	0	6	3	6A	6W	1.15224718232826	5.16990144123316	0.247510457659067	0.390501129074629
TRINITY_DN157418_c0_g1_i1	0	1	0	1	4	0	6A	6W	-5.29053703847044	-0.148855058499536	0.0630008419264278	0.14531288380857
TRINITY_DN5850_c0_g1_i2	0	5	12	0	19	33	6A	6W	0.461799290219166	2.69896107916534	0.525256145711796	0.676435497862726
TRINITY_DN28463_c0_g1_i1	0	0	0	2	3	2	6A	6W	-5.74706998158342	0.116893093789765	0.0216156003488608	0.07081278524266
TRINITY_DN9251_c0_g1_i1	2	1	10	0	2	2	6A	6W	0.93093380647549	0.444041938937693	0.502007180296298	0.655033220130655
TRINITY_DN3229_c0_g1_i3	4	20	0	0	4	0	6A	6W	-0.0499432345831142	2.55360671399277	1.0	1.0
TRINITY_DN4869_c0_g1_i2	18	10	0	0	19	16	6A	6W	0.30059239341372	4.33641020486198	0.649279432655	0.781589588283936
TRINITY_DN2204_c0_g1_i2	25	49	10	0	16	7	6A	6W	1.37756145743795	4.89584282090576	0.174693349448274	0.297461494164051
TRINITY_DN5761_c0_g1_i1	4	2	20	0	7	6	6A	6W	0.85989637542569	2.28526857747019	0.408954007192779	0.567683103250525
TRINITY_DN155125_c0_g1_i1	1	0	0	2	4	11	6A	6W	-4.8850063210696	-0.330530179454674	0.132704187199137	0.239288499725011
TRINITY_DN284_c1_g1_i1	3	2	2	2	1	2	6A	6W	8.88693153328458	3.15444975880151	5.52958652603626e-07	1.97294030688854e-05
TRINITY_DN6515_c0_g1_i1	4	4	0	0	0	0	6A	6W	0.269474755530855	2.57394416894199	0.829975162616545	0.915720137206989
TRINITY_DN10104_c0_g1_i3	8	20	2	1	2	10	6A	6W	0.37775548889182	1.93635787956009	0.642469376042188	0.775935386039892
TRINITY_DN2950_c0_g1_i7	0	0	0	0	10	26	6A	6W	1.47320666471793	5.91290912099535	0.0043436945385586	0.0230933730589058
TRINITY_DN4165_c0_g2_i1	0	1	4	0	1	3	6A	6W	-0.244663139688866	2.65498745957126	0.872506255942479	0.943035647772724
TRINITY_DN10518_c0_g1_i1	26	86	2	9	66	65	6A	6W	5.08689258181972	2.98312801440014	0.0003588187791504	0.0037775883928042
TRINITY_DN20250_c0_g1_i3	35	108	0	14	24	26	6A	6W	5.86702530492597	0.780799212007596	0.076760121372011	0.169078387560124
TRINITY_DN15041_c0_g1_i4	3	0	0	1	0	0	6A	6W	0.830760417365296	1.41979708941511	0.729024028626851	0.842476267628921
TRINITY_DN3209_c0_g1_i1	0	25	0	4	0	12	6A	6W	-2.00897606947554	0.613286604386731	0.0904079359152957	0.187878174457437
TRINITY_DN3760_c0_g1_i1	0	5	21	2	4	1	6A	6W	0.266473665097282	5.19740954778652	0.62878477156666	0.764895665348763
TRINITY_DN15554_c0_g1_i1	3	2	19	0	2	2	6A	6W	-2.09904445670014	-0.219967690469064	0.333325937709216	0.489341694260871
TRINITY_DN3895_c0_g1_i1	48	73	4	9	66	102	6A	6W	-8.98403865714407	6.12639134060225	4.4892356928569e-23	1.20182632059964e-19
TRINITY_DN2389_c0_g1_i11	0	6	0	2	0	0	6A	6W	1.95565347063743	4.21048346075049	0.0063153460965823	0.029959457113798
TRINITY_DN1443_c0_g1_i1	18	37	1	41	132	287	6A	6W	1.34119737215237	2.07350068004533	0.184628053276109	0.310687107535536
TRINITY_DN1252_c0_g1_i3	16	32	0	11	50	77	6A	6W	-0.295931568312696	3.68461939177156	0.690705823772312	0.813810455026307
TRINITY_DN11463_c0_g1_i1	2	3	6	0	1	0	6A	6W	1.79883489997633	0.610667063524001	0.484402546910066	0.639296710756406
TRINITY_DN117509_c0_g1_i1	1	1	1	0	4	11	6A	6W	-3.28570213998135	-0.364075434887503	0.132704187199137	0.239288499725011
TRINITY_DN2751_c0_g1_i4	0	11	6	3	0	20	6A	6W	8.01597806984199	2.40358747442485	1.86501006601055e-05	0.000356551601908
TRINITY_DN17570_c0_g1_i2	0	0	0	0	4	7	6A	6W	-0.415256876880511	1.03678523404107	0.901035201998528	0.96106771384433
TRINITY_DN2016_c0_g1_i1	2	1	0	31	139	242	6A	6W	0.766993482174689	2.52296981469099	0.408521888878782	0.567206599634266
TRINITY_DN23018_c0_g1_i1	1	2	12	0	1	4	6A	6W	7.61939801701568	2.0773645526113	8.04663121077425e-05	0.001159258673664
TRINITY_DN13043_c0_g1_i2	97	217	5	25	86	127	6A	6W	2.88958393560257	1.05755776237607	0.0304051200777785	0.0897383022289169
TRINITY_DN1024_c0_g1_i1	0	3	0	0	24	49	6A	6W	-0.0039439299712879	1.64759554507492	0.949484672097448	0.992376736965887
TRINITY_DN3068_c0_g1_i4	0	0	0	0	34	62	6A	6W	1.06713714430826	2.15346052617544	0.486385489089478	0.641053169126185
TRINITY_DN9685_c0_g1_i4	62	134	33	0	22	63	6A	6W	0.679929084306351	0.344638515155812	0.548650314066974	0.697044505223769
TRINITY_DN8908_c0_g1_i5	3	12	0	0	7	12	6A	6W	6.52396179321591	1.24292426040918	0.0191980798863337	0.0648566249225238
TRINITY_DN88266_c0_g1_i1	0	0	1	1	0	1	6A	6W	-4.80732594206555	-0.353713689161868	0.132704187199137	0.239288499725011
TRINITY_DN8859_c0_g1_i4	8	17	0	0	21	88	6A	6W	-0.590034515029061	2.89400696111261	0.462223431404048	0.618975454152601
TRINITY_DN15396_c0_g1_i1	2	2	2	0	2	5	6A	6W	1.48667721320381	0.486643970744089	0.589564271762282	0.732167065375126
TRINITY_DN4325_c0_g1_i5	0	0	0	6	20	21	6A	6W	-5.40351063371718	2.48012990738924	0.0021827072617811	0.0145512566958843
